time,temperature,pressure,humidity,altitude,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mic,fan
2021-05-05 16:44:41.952013,31.20,100728.56,90.77,49.78,-5.23,7.45,3.95,0.00,-0.06,-0.05,4100,-1
2021-05-05 16:44:42.432067,31.29,100731.72,91.74,49.51,-5.40,7.26,4.02,-0.15,0.29,0.19,2347,-1
2021-05-05 16:44:42.912004,31.28,100728.22,92.49,49.81,-5.19,7.81,3.54,0.11,-0.02,0.02,2506,-1
2021-05-05 16:44:43.391868,31.14,100735.22,93.11,49.22,-4.60,7.89,3.76,0.13,0.05,-0.11,40924,-1
2021-05-05 16:44:43.872101,31.41,100729.08,93.65,49.73,-5.21,8.13,3.10,0.15,-0.15,-0.11,7521,-1
2021-05-05 16:44:44.352058,31.44,100731.53,94.10,49.53,-4.67,8.14,3.27,0.06,-0.11,-0.09,4506,-1
2021-05-05 16:44:44.832085,31.38,100730.09,94.46,49.65,-4.77,7.99,3.21,0.11,-0.19,-0.14,3736,-1
2021-05-05 16:44:45.312074,31.35,100730.72,94.73,49.64,-4.46,8.08,3.23,0.01,-0.03,-0.06,826,-1
2021-05-05 16:44:45.791914,31.32,100729.56,94.98,49.69,-4.51,7.89,3.35,0.02,-0.05,-0.06,164,-1
2021-05-05 16:44:46.272500,31.18,100728.00,95.17,49.82,-4.90,7.57,3.34,0.05,-0.10,-0.12,214,-1
2021-05-05 16:44:46.752087,31.03,100732.59,95.26,49.44,-4.74,7.87,3.38,0.05,-0.01,-0.04,211,-1
2021-05-05 16:44:47.232147,30.97,100729.24,95.45,49.72,-4.44,8.05,3.52,0.03,-0.10,-0.07,3068,-1
2021-05-05 16:44:47.712116,31.03,100731.16,95.28,49.56,-4.68,7.79,3.63,0.03,-0.08,-0.08,570,-1
2021-05-05 16:44:48.192033,31.06,100731.02,94.83,49.57,-4.67,7.72,3.85,0.01,-0.08,-0.05,284,-1
2021-05-05 16:44:48.672163,31.09,100731.16,94.47,49.56,-4.73,7.46,4.07,0.06,-0.04,-0.10,1377,-1
