time,temperature,pressure,humidity,altitude,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mic,fan
2021-04-09 17:42:51.237377,29.06,101190.36,90.36,11.22,5.38,0.90,8.36,0.01,-0.11,-0.03,32095,-1
2021-04-09 17:42:51.717468,29.56,101178.39,90.85,12.21,5.57,1.23,8.93,-0.03,-0.02,0.00,3981,-1
2021-04-09 17:42:52.197502,30.29,101184.97,91.44,11.67,5.69,1.37,8.74,0.11,0.01,0.00,3058,-1
2021-04-09 17:42:52.677409,29.43,101198.39,91.95,10.55,5.52,0.90,7.42,0.09,0.03,-0.06,8755,-1
2021-04-09 17:42:53.157477,29.14,101184.06,91.40,11.83,5.25,1.03,8.54,-0.07,-0.00,-0.00,2669,-1
2021-04-09 17:42:53.637491,29.58,101190.70,90.46,11.19,5.75,0.55,7.96,-0.13,-0.10,0.00,773,-1
2021-04-09 17:42:54.117533,29.58,101192.03,90.61,11.08,5.45,0.99,8.14,0.05,-0.06,-0.08,6140,-1
2021-04-09 17:42:54.597443,29.64,101187.75,90.66,11.43,5.48,1.30,8.27,-0.13,0.09,0.04,1487,-1
2021-04-09 17:42:55.077450,29.63,101191.14,90.86,11.15,5.63,1.00,7.43,0.08,0.12,-0.05,5800,-1
2021-04-09 17:42:55.557477,29.37,101184.71,89.69,11.69,5.06,1.25,8.12,-0.24,-0.18,-0.09,4443,-1
2021-04-09 17:42:56.037472,29.56,101188.99,87.99,11.33,5.61,0.94,8.39,0.07,0.05,-0.02,631,-1
2021-04-09 17:42:56.517501,29.63,101188.25,87.87,11.39,5.33,1.61,8.80,-0.13,0.15,-0.08,176,-1
2021-04-09 17:42:56.997473,29.69,101184.55,88.33,11.70,5.67,1.06,8.43,-0.05,0.03,-0.02,3286,-1
2021-04-09 17:42:57.477465,29.73,101186.19,89.07,11.56,5.41,0.91,8.47,0.00,-0.02,-0.11,236,-1
2021-04-09 17:42:57.957445,29.78,101183.05,89.90,11.83,5.73,1.00,8.47,0.03,0.04,0.01,291,-1
2021-04-09 17:42:58.437408,29.81,101183.86,90.61,11.76,4.56,1.79,9.52,0.19,0.09,0.13,209,-1
2021-04-09 17:42:58.917417,29.87,101184.06,91.35,11.74,4.61,1.72,8.67,0.52,0.47,0.75,123,-1
2021-04-09 17:42:59.397689,29.88,101184.11,91.97,11.74,3.89,2.06,9.26,-0.21,-0.14,-0.28,6544,-1
2021-04-09 17:42:59.877529,29.88,101185.89,92.48,11.59,3.76,2.53,8.97,0.19,-1.12,-1.32,23719,-1
2021-04-09 17:43:00.357313,29.94,101186.52,92.93,11.54,4.69,3.20,8.07,0.85,-0.73,-0.19,868,-1
2021-04-09 17:43:00.837492,29.96,101185.94,93.26,11.58,5.13,2.08,8.13,-0.26,0.49,-0.21,333,-1
2021-04-09 17:43:01.317971,30.07,101185.47,93.59,11.62,2.70,1.46,9.66,0.43,0.36,0.68,276,-1
2021-04-09 17:43:01.797105,30.12,101189.27,93.89,11.31,3.58,2.31,9.52,0.09,0.53,-0.06,416,-1
2021-04-09 17:43:02.277456,30.17,101190.28,94.18,11.22,2.38,-0.32,9.87,-1.06,0.23,-1.18,433,-1
2021-04-09 17:43:02.757498,30.24,101192.05,94.49,11.07,4.28,4.38,7.37,1.21,0.19,0.73,3602,-1
2021-04-09 17:43:03.237473,30.02,101192.55,94.64,11.03,3.53,6.10,6.67,-1.72,0.29,0.80,391,-1
2021-04-09 17:43:03.717476,29.84,101185.48,94.20,11.62,4.43,1.05,9.20,-0.22,-0.08,-0.29,472,-1
