time,temperature,pressure,humidity,altitude,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mic,fan
2021-04-10 11:46:17.078390,29.59,101615.08,96.05,-24.12,-7.81,-2.89,6.30,-0.03,0.15,0.06,29153,-1
2021-04-10 11:46:17.558364,29.86,101610.47,96.09,-23.74,-7.78,-2.66,5.90,-0.03,0.13,0.07,28009,-1
2021-04-10 11:46:18.038371,30.00,101610.88,96.13,-23.77,-7.80,-2.83,5.87,-0.03,0.14,0.06,27761,-1
2021-04-10 11:46:18.518520,30.10,101611.78,96.14,-23.85,-7.89,-2.83,6.10,-0.04,0.16,0.06,27642,-1
2021-04-10 11:46:18.998594,30.20,101609.77,96.22,-23.68,-7.68,-2.91,6.33,-0.05,0.15,0.07,25330,-1
2021-04-10 11:46:19.478376,30.25,101606.87,96.18,-23.44,-7.71,-2.82,5.71,-0.05,0.15,0.08,28574,-1
2021-04-10 11:46:19.958423,30.32,101611.48,96.24,-23.82,-7.77,-2.71,6.19,-0.04,0.15,0.06,39807,-1
2021-04-10 11:46:20.438348,31.06,101593.73,96.29,-22.35,-7.87,-2.84,6.06,-0.00,0.12,0.08,1797,-1
2021-04-10 11:46:20.918384,30.70,101560.70,96.22,-19.60,-7.77,-2.41,5.94,-0.03,0.18,0.10,1389,-1
2021-04-10 11:46:21.398237,30.27,101585.46,96.22,-21.66,-7.79,-2.61,5.66,-0.03,0.16,0.03,3579,-1
2021-04-10 11:46:21.878144,30.03,101602.94,96.17,-23.11,-7.69,-2.52,5.78,-0.02,0.12,0.06,2546,-1
2021-04-10 11:46:22.357639,30.01,101584.43,96.18,-21.58,-7.85,-2.61,5.65,-0.05,0.14,0.03,223,-1
2021-04-10 11:46:22.838342,29.90,101577.19,96.20,-20.97,-7.76,-2.73,5.71,-0.02,0.15,0.01,403,-1
2021-04-10 11:46:23.317666,29.71,101578.62,96.17,-21.09,-7.66,-2.80,5.65,-0.04,0.15,0.05,411,-1
2021-04-10 11:46:23.798284,29.57,101593.86,96.18,-22.36,-7.72,-2.95,5.65,-0.04,0.16,0.06,310,-1
2021-04-10 11:46:24.278331,29.45,101589.02,96.18,-21.96,-7.66,-2.94,5.58,-0.03,0.16,0.08,172,-1
2021-04-10 11:46:24.758495,29.33,101601.77,96.20,-23.02,-7.70,-2.83,5.73,-0.04,0.16,0.06,139,-1
2021-04-10 11:46:25.238367,29.34,101624.36,96.22,-24.89,-7.67,-2.89,5.89,-0.09,0.17,0.13,38142,-1
2021-04-10 11:46:25.718681,29.40,101618.11,96.25,-24.37,-7.88,-2.94,6.04,-0.05,0.12,0.06,16135,-1
2021-04-10 11:46:26.198588,29.96,101619.46,96.40,-24.49,-7.78,-2.55,6.28,0.03,0.21,0.22,6235,-1
