time,temperature,pressure,humidity,altitude,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mic,fan
2021-04-28 14:44:34.600903,30.39,101866.41,96.10,-44.98,8.54,2.77,4.86,-0.44,0.10,0.14,4697,-1
2021-04-28 14:44:35.081175,30.52,101868.41,96.28,-45.14,8.27,2.62,4.84,-0.03,0.46,-0.17,3018,-1
2021-04-28 14:44:35.560831,30.58,101870.33,96.39,-45.30,7.90,3.55,5.37,0.23,0.06,0.09,798,-1
2021-04-28 14:44:36.042009,30.50,101861.70,96.54,-44.59,6.37,3.84,5.53,0.18,0.27,0.12,1695,-1
2021-04-28 14:44:36.520787,30.12,101865.22,96.63,-44.88,7.38,3.49,5.22,-0.21,-0.08,0.46,915,-1
2021-04-28 14:44:37.000979,30.25,101868.09,96.75,-45.12,8.02,2.56,6.71,0.46,-0.21,-0.05,1139,-1
2021-04-28 14:44:37.481533,30.36,101867.47,96.85,-45.07,8.04,1.10,6.61,0.57,0.45,0.33,1302,-1
2021-04-28 14:44:37.961019,30.39,101869.81,96.94,-45.26,7.07,1.30,7.09,-0.04,0.29,-0.10,1365,-1
2021-04-28 14:44:38.449215,30.43,101864.47,97.05,-44.82,6.89,1.57,6.96,-0.18,-0.15,-0.10,762,-1
2021-04-28 14:44:38.920646,30.27,101867.04,97.09,-45.03,6.61,2.24,6.17,-0.39,-0.28,-0.35,891,-1
2021-04-28 14:44:39.400738,29.81,101864.77,96.60,-44.84,7.20,3.53,5.77,0.20,0.12,-0.05,901,-1
2021-04-28 14:44:39.883347,29.93,101867.72,94.75,-45.09,7.02,3.53,5.97,-0.00,0.05,0.02,1718,-1
2021-04-28 14:44:40.360733,30.21,101870.03,93.69,-45.28,7.25,2.95,6.13,0.08,0.02,-0.00,831,-1
2021-04-28 14:44:40.840869,30.27,101865.48,93.76,-44.90,7.22,2.99,6.48,0.04,0.04,0.03,1406,-1
2021-04-28 14:44:41.320777,30.43,101867.98,94.23,-45.11,6.97,3.03,6.33,0.07,-0.05,0.04,3862,-1
2021-04-28 14:44:41.801314,30.47,101867.15,94.75,-45.04,7.17,2.99,6.41,0.10,0.06,0.05,4564,-1
2021-04-28 14:44:42.281310,30.77,101865.19,95.25,-44.88,7.46,2.76,6.42,0.12,0.05,0.16,4370,-1
2021-04-28 14:44:42.760815,31.00,101870.66,95.64,-45.33,7.45,3.19,6.31,0.28,0.18,-0.04,3765,-1
2021-04-28 14:44:43.240963,31.03,101872.98,96.00,-45.52,7.42,3.61,5.90,-0.00,0.06,-0.02,2518,-1
2021-04-28 14:44:43.720806,31.13,101865.00,96.30,-44.86,7.30,3.17,6.19,0.03,-0.07,-0.02,129,-1
2021-04-28 14:44:44.200845,31.13,101873.45,96.58,-45.56,7.52,3.32,5.50,-0.03,0.01,-0.07,3741,-1
2021-04-28 14:44:44.684268,31.10,101875.20,96.77,-45.71,7.49,3.41,5.72,0.02,0.05,-0.02,2649,-1
2021-04-28 14:44:45.161456,31.32,101872.22,96.98,-45.46,7.28,3.11,6.45,0.08,-0.05,0.03,2360,-1
2021-04-28 14:44:45.641395,31.29,101857.91,97.16,-44.27,6.95,3.13,5.86,-0.09,-0.13,-0.08,2526,-1
2021-04-28 14:44:46.121630,30.63,101868.95,97.22,-45.19,7.25,3.13,5.19,0.11,0.15,0.01,1579,-1
2021-04-28 14:44:46.601603,29.99,101876.61,97.29,-45.82,7.06,2.83,5.48,-0.15,-0.14,-0.01,2887,-1
2021-04-28 14:44:47.082934,30.23,101870.42,97.32,-45.31,7.35,3.00,6.23,0.32,-0.08,0.29,7073,-1
2021-04-28 14:44:47.561685,30.57,101876.62,97.35,-45.83,8.20,2.45,5.53,0.34,-0.07,0.24,4940,-1
2021-04-28 14:44:48.041484,30.67,101874.45,97.42,-45.65,7.34,3.22,5.32,-0.27,0.10,-0.01,3167,-1
2021-04-28 14:44:48.521656,30.69,101873.40,97.49,-45.56,8.06,3.04,4.92,-0.05,0.07,0.01,3692,-1
2021-04-28 14:44:49.001054,30.75,101870.42,97.54,-45.31,8.20,2.37,5.13,-0.02,0.04,0.21,3579,-1
2021-04-28 14:44:49.481349,30.79,101873.31,97.65,-45.55,8.12,1.64,5.37,0.03,0.06,0.13,3755,-1
2021-04-28 14:44:49.961656,30.80,101872.98,97.67,-45.52,8.10,1.90,5.91,0.08,0.08,0.03,277,-1
2021-04-28 14:44:50.441477,30.82,101867.80,97.72,-45.09,8.08,2.08,5.49,-0.09,0.01,-0.03,3250,-1
2021-04-28 14:44:50.922163,30.59,101871.89,97.75,-45.43,7.79,1.87,5.48,-0.16,0.12,-0.09,3874,-1
2021-04-28 14:44:51.401632,30.77,101868.03,97.79,-45.11,7.42,2.09,6.43,-0.15,-0.05,0.02,5279,-1
2021-04-28 14:44:51.882476,31.06,101877.27,97.88,-45.88,8.50,2.36,5.21,0.05,0.04,0.14,3507,-1
2021-04-28 14:44:52.361902,31.05,101875.48,97.88,-45.73,7.81,3.12,5.67,0.02,0.08,-0.06,1727,-1
2021-04-28 14:44:52.841743,31.07,101877.27,97.90,-45.88,7.79,2.71,5.46,0.06,0.12,0.01,4448,-1
2021-04-28 14:44:53.321709,31.12,101869.28,98.00,-45.22,8.10,2.59,5.73,0.16,0.07,0.11,283,-1
2021-04-28 14:44:53.801847,31.13,101870.34,98.01,-45.30,7.55,2.80,5.69,0.06,0.04,-0.08,5222,-1
2021-04-28 14:44:54.282040,31.19,101871.30,98.03,-45.38,8.04,2.57,5.92,0.14,0.13,0.04,3878,-1
2021-04-28 14:44:54.761821,31.25,101872.68,98.06,-45.50,7.74,2.71,5.61,0.30,0.14,0.13,3222,-1
2021-04-28 14:44:55.241786,31.33,101869.48,98.13,-45.23,7.82,2.57,5.73,-0.06,0.16,-0.09,2448,-1
2021-04-28 14:44:55.721755,31.43,101876.44,98.14,-45.81,7.34,4.19,5.62,0.29,0.07,0.69,5350,-1
2021-04-28 14:44:56.201725,31.14,101870.56,98.15,-45.32,8.37,1.95,5.15,0.27,0.34,0.42,8295,-1
2021-04-28 14:44:56.683058,31.53,101876.86,98.19,-45.85,7.77,3.68,5.23,0.51,0.21,0.63,2091,-1
2021-04-28 14:44:57.161191,31.54,101863.66,98.21,-44.75,8.12,3.08,4.16,-0.15,-0.03,0.01,1902,-1
2021-04-28 14:44:57.641479,30.99,101856.34,98.15,-44.14,7.85,2.94,4.27,0.18,0.19,-0.10,1415,-1
2021-04-28 14:44:58.123513,30.31,101866.06,98.11,-44.95,7.73,3.10,4.70,0.25,0.18,0.13,7228,-1
2021-04-28 14:44:58.601447,30.42,101866.70,97.98,-45.00,7.36,4.53,5.41,0.50,0.05,0.56,2322,-1
2021-04-28 14:44:59.083356,30.67,101870.06,97.79,-45.28,7.90,3.32,4.53,0.28,0.03,0.09,4619,-1
2021-04-28 14:44:59.561723,30.72,101871.29,97.74,-45.38,7.91,2.65,4.75,0.22,0.31,0.09,3844,-1
2021-04-28 14:45:00.041357,30.72,101875.62,97.75,-45.74,7.23,4.04,5.12,0.21,0.45,0.43,5463,-1
2021-04-28 14:45:00.521973,30.80,101881.32,97.77,-46.21,7.37,3.22,5.86,0.05,0.21,0.03,2152,-1
2021-04-28 14:45:01.001843,30.91,101872.20,97.83,-45.46,7.21,2.65,6.41,0.07,0.22,0.08,1076,-1
