time,temperature,pressure,humidity,altitude,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mic,red,green,blue,alpha,fan
2021-05-17 15:37:27.081779,26.44,100910.05,98.36,34.60,-0.05,6.67,7.34,0.02,0.01,-0.01,304,4,5,6,15,-1
2021-05-17 15:37:27.561457,26.44,100910.23,98.39,34.59,-0.00,6.71,7.47,-0.01,0.03,-0.04,286,4,5,6,15,-1
2021-05-17 15:37:28.041210,26.43,100912.33,98.43,34.41,-0.07,6.67,7.32,0.03,-0.01,-0.00,192,4,5,6,15,-1
2021-05-17 15:37:28.520936,26.39,100909.55,98.44,34.65,-0.04,6.74,7.32,0.01,0.02,-0.03,129,4,5,6,15,-1
2021-05-17 15:37:29.000647,26.36,100912.12,98.45,34.43,-0.06,6.70,7.31,0.02,0.01,-0.02,130,4,5,6,15,-1
2021-05-17 15:37:29.480460,26.33,100911.56,98.51,34.48,-0.05,6.68,7.29,0.02,0.00,-0.03,126,4,5,6,15,-1
2021-05-17 15:37:29.960099,26.27,100910.12,98.49,34.60,-0.06,6.69,7.29,0.03,-0.01,-0.03,127,4,5,6,15,-1
2021-05-17 15:37:30.439934,26.21,100910.45,98.51,34.57,-0.05,6.72,7.33,0.02,-0.01,-0.03,123,4,5,6,15,-1
2021-05-17 15:37:30.919673,26.16,100910.26,98.54,34.59,-0.03,6.70,7.37,0.03,-0.01,-0.03,119,4,5,6,15,-1
2021-05-17 15:37:31.398570,26.13,100907.70,98.54,34.80,-0.05,6.69,7.36,0.02,-0.01,-0.03,108,4,5,6,15,-1
2021-05-17 15:37:31.879218,26.12,100908.40,98.57,34.74,-0.05,6.73,7.29,0.03,-0.02,-0.03,117,4,5,6,15,-1
2021-05-17 15:37:32.358959,26.09,100910.53,98.57,34.56,-0.04,6.72,7.34,0.04,-0.03,-0.04,173,4,5,6,15,-1
2021-05-17 15:37:32.838896,26.05,100911.51,98.60,34.48,0.03,6.74,7.34,0.07,-0.06,-0.05,165,4,5,6,15,-1
2021-05-17 15:37:33.318554,26.00,100912.77,98.66,34.38,0.01,6.78,7.25,0.08,-0.09,-0.07,175,4,5,6,16,-1
2021-05-17 15:37:33.798176,25.91,100915.83,98.66,34.12,0.93,8.76,6.17,-0.04,0.63,0.32,820,6,5,5,14,-1
2021-05-17 15:37:34.278177,25.57,100913.36,98.62,34.33,0.15,8.94,-3.73,3.44,0.64,-0.82,282,4,4,4,10,-1
2021-05-17 15:37:34.758017,25.17,100914.92,98.24,34.20,1.99,0.37,-11.65,-0.11,0.71,-0.10,3567,2,2,2,5,-1
2021-05-17 15:37:35.238047,25.08,100905.88,96.71,34.95,0.48,0.02,-9.78,0.08,-0.10,-0.09,121,2,3,3,6,-1
2021-05-17 15:37:35.717763,25.17,100910.64,94.93,34.56,0.51,0.06,-9.76,0.09,-0.11,-0.09,117,2,3,3,6,-1
2021-05-17 15:37:36.197546,25.20,100910.12,93.20,34.60,0.47,0.06,-9.77,0.09,-0.11,-0.09,115,2,3,3,6,-1
2021-05-17 15:37:36.677223,25.21,100907.48,91.34,34.82,0.48,0.03,-9.77,0.09,-0.11,-0.09,123,2,3,3,6,-1
2021-05-17 15:37:37.157167,25.22,100908.84,89.56,34.71,0.49,-0.00,-9.74,0.08,-0.11,-0.09,150,2,3,3,6,-1
2021-05-17 15:37:37.637098,25.26,100910.40,88.15,34.58,0.09,-0.26,-9.55,0.09,-0.11,-0.09,531,1,1,1,3,-1
2021-05-17 15:37:38.116625,25.26,100903.75,86.78,35.13,0.44,-0.04,-9.77,0.08,-0.13,-0.09,1198,0,1,1,1,-1
2021-05-17 15:37:38.596979,25.27,100909.38,85.25,34.66,-2.68,-1.93,-9.41,0.08,-0.09,0.01,1046,1,1,1,2,-1
2021-05-17 15:37:39.076689,25.27,100905.35,83.88,35.00,0.28,-0.19,-9.49,0.17,-0.08,-0.10,596,0,0,0,0,-1
2021-05-17 15:37:39.556463,25.27,100899.54,82.70,35.48,0.94,0.04,-9.79,0.03,-0.01,-0.06,1118,0,0,0,0,-1
2021-05-17 15:37:40.036318,25.26,100881.70,81.81,36.97,0.56,-0.03,-9.73,0.09,-0.11,-0.07,221,0,0,0,0,-1
2021-05-17 15:37:40.516281,25.27,100895.44,80.83,35.83,0.45,-0.40,-10.16,0.12,-0.16,-0.08,998,0,0,0,0,-1
2021-05-17 15:37:40.996115,25.27,100887.98,79.80,36.45,0.55,-0.03,-9.67,0.07,-0.15,-0.07,771,0,0,0,0,-1
2021-05-17 15:37:41.475971,25.28,100890.00,78.95,36.28,0.43,-0.13,-9.71,0.10,-0.11,-0.06,1229,0,0,0,0,-1
2021-05-17 15:37:41.955373,25.29,100889.30,78.19,36.34,0.57,-0.09,-9.70,0.06,-0.12,-0.07,143,0,0,0,0,-1
2021-05-17 15:37:42.435753,25.30,100895.25,77.51,35.84,0.48,-0.09,-9.77,0.08,-0.14,-0.06,98,0,0,0,0,-1
2021-05-17 15:37:42.915684,25.31,100891.62,76.91,36.08,0.46,-0.14,-9.79,0.08,-0.10,-0.06,119,0,0,0,0,-1
2021-05-17 15:37:43.395563,25.32,100895.20,76.41,35.85,0.50,-0.12,-9.78,0.08,-0.11,-0.07,162,0,0,0,0,-1
2021-05-17 15:37:43.875425,25.33,100889.69,75.94,36.31,0.53,-0.15,-9.72,0.09,-0.11,-0.06,113,0,0,0,0,-1
2021-05-17 15:37:44.355642,25.34,100889.89,75.42,36.29,0.53,-0.12,-9.73,0.09,-0.11,-0.06,119,0,0,0,0,-1
2021-05-17 15:37:44.835630,25.35,100890.14,74.81,36.27,0.48,-0.09,-9.78,0.08,-0.11,-0.07,194,0,0,0,0,-1
2021-05-17 15:37:45.315097,25.36,100890.72,74.05,36.22,0.53,-0.14,-9.79,0.08,-0.11,-0.07,111,0,0,0,0,-1
2021-05-17 15:37:45.795109,25.37,100887.11,73.24,36.52,0.53,-0.14,-9.79,0.09,-0.10,-0.07,454,0,0,0,0,-1
2021-05-17 15:37:46.274966,25.38,100888.84,72.58,36.38,0.52,-0.07,-9.78,0.08,-0.11,-0.07,713,0,0,0,0,-1
2021-05-17 15:37:46.754877,25.39,100888.00,71.92,36.45,0.49,-0.15,-9.78,0.08,-0.11,-0.06,336,0,0,0,0,-1
2021-05-17 15:37:47.234843,25.41,100889.16,71.40,36.35,0.54,-0.12,-9.79,0.09,-0.10,-0.07,928,0,0,0,0,-1
2021-05-17 15:37:47.714713,25.41,100890.26,70.89,36.26,0.51,-0.08,-9.76,0.08,-0.11,-0.07,536,0,0,0,0,-1
2021-05-17 15:37:48.194648,25.42,100890.16,70.49,36.27,0.55,-0.09,-9.74,0.09,-0.11,-0.07,688,0,0,0,0,-1
2021-05-17 15:37:48.674457,25.43,100890.55,70.15,36.23,0.51,-0.11,-9.77,0.07,-0.12,-0.07,282,0,0,0,0,-1
2021-05-17 15:37:49.154434,25.43,100889.03,69.76,36.36,0.46,-0.12,-9.78,0.09,-0.11,-0.07,248,0,0,0,0,-1
2021-05-17 15:37:49.634243,25.44,100884.35,69.42,36.75,0.55,-0.18,-9.80,0.08,-0.10,-0.08,281,0,0,0,0,-1
2021-05-17 15:37:50.114332,25.44,100879.99,69.12,37.12,0.63,-0.14,-9.77,0.09,-0.11,-0.08,159,0,0,0,0,-1
2021-05-17 15:37:50.594212,25.45,100882.41,68.84,36.91,0.57,-0.09,-9.76,0.07,-0.12,-0.07,604,0,0,0,0,-1
2021-05-17 15:37:51.074315,25.47,100892.70,68.59,36.05,0.70,-0.40,-9.85,0.07,-0.11,-0.10,490,0,0,0,0,-1
2021-05-17 15:37:51.554243,25.48,100890.77,68.47,36.22,0.56,-0.16,-9.79,0.09,-0.11,-0.10,242,0,0,0,1,-1
2021-05-17 15:37:52.034181,25.48,100891.69,68.33,36.14,1.04,-0.43,-10.07,0.12,-0.09,-0.08,440,0,1,1,1,-1
2021-05-17 15:37:52.514065,25.49,100894.52,68.26,35.90,0.27,-0.11,-9.65,0.13,-0.12,-0.08,280,0,1,1,1,-1
2021-05-17 15:37:52.994054,25.49,100889.89,68.23,36.29,0.60,-0.07,-9.73,0.08,-0.10,-0.09,234,0,1,1,1,-1
2021-05-17 15:37:53.473893,25.49,100887.55,68.21,36.48,0.66,-0.10,-9.77,0.08,-0.14,-0.08,123,0,1,1,1,-1
2021-05-17 15:37:53.953900,25.50,100890.06,68.17,36.28,0.57,-0.06,-9.74,0.07,-0.12,-0.10,173,0,1,1,1,-1
2021-05-17 15:37:54.433813,25.50,100890.22,68.13,36.26,0.45,-0.18,-9.89,0.10,-0.11,-0.09,375,0,1,1,1,-1
2021-05-17 15:37:54.913734,25.51,100891.58,68.09,36.15,0.42,-0.10,-9.84,0.09,-0.14,-0.12,442,0,1,1,1,-1
2021-05-17 15:37:55.393176,25.51,100893.07,68.14,36.02,0.54,-0.11,-9.75,0.08,-0.11,-0.10,427,0,1,1,1,-1
2021-05-17 15:37:55.873792,25.51,100891.47,68.13,36.16,0.60,-0.09,-9.69,0.08,-0.12,-0.09,158,0,1,1,1,-1
2021-05-17 15:37:56.353672,25.51,100891.81,68.15,36.13,0.60,-0.06,-9.70,0.09,-0.10,-0.10,108,0,1,1,1,-1
2021-05-17 15:37:56.833583,25.52,100892.21,68.15,36.10,0.58,-0.11,-9.76,0.09,-0.11,-0.10,136,0,1,1,1,-1
2021-05-17 15:37:57.313613,25.52,100893.41,68.11,36.00,0.58,-0.15,-9.72,0.09,-0.11,-0.10,110,0,1,1,1,-1
2021-05-17 15:37:57.793576,25.52,100891.56,67.99,36.15,0.60,-0.11,-9.75,0.09,-0.11,-0.10,104,0,1,1,1,-1
2021-05-17 15:37:58.273491,25.52,100891.28,67.92,36.17,0.60,-0.04,-9.76,0.09,-0.11,-0.10,268,0,1,1,1,-1
2021-05-17 15:37:58.753483,25.53,100893.22,67.77,36.01,0.57,-0.09,-9.75,0.09,-0.11,-0.10,210,0,1,1,1,-1
2021-05-17 15:37:59.233361,25.52,100887.20,67.58,36.51,0.55,-0.13,-9.77,0.09,-0.11,-0.10,284,0,1,1,1,-1
2021-05-17 15:37:59.713331,25.52,100887.92,67.43,36.45,0.65,-0.17,-9.81,0.09,-0.11,-0.10,362,0,1,1,1,-1
2021-05-17 15:38:00.193279,25.53,100891.20,67.28,36.36,0.55,-0.07,-9.81,0.09,-0.11,-0.10,346,0,1,1,1,-1
2021-05-17 15:38:00.673883,25.53,100889.17,67.17,36.35,0.67,-0.03,-9.77,0.03,-0.10,-0.09,973,0,1,1,1,-1
2021-05-17 15:38:01.153212,25.54,100895.29,67.05,35.84,0.56,0.21,-9.85,0.06,-0.14,-0.11,290,0,1,1,1,-1
2021-05-17 15:38:01.633184,25.54,100895.40,66.84,35.83,0.64,0.07,-9.78,0.09,-0.11,-0.11,842,1,1,1,2,-1
2021-05-17 15:38:02.113192,25.53,100895.64,65.95,35.81,0.64,0.17,-9.79,0.09,-0.12,-0.11,127,2,3,2,6,-1
